cd_fcu;tem_risco;n_setores_risco
35503080010;0;0
35503080011;0;0
35503080012;0;0
35503080015;0;0
35503080017;0;0
35503080019;0;0
35503080020;0;0
35503080021;0;0
35503080022;0;0
35503080023;0;0
35503080024;0;0
35503080026;0;0
35503080029;0;0
35503080030;0;0
35503080034;0;0
35503080035;0;0
35503080036;0;0
35503080037;0;0
35503080038;0;0
35503080039;0;0
35503080040;0;0
35503080041;0;0
35503080042;0;0
35503080043;0;0
35503080044;0;0
35503080049;0;0
35503080052;0;0
35503080054;0;0
35503080057;0;0
35503080058;0;0
35503080059;0;0
35503080060;0;0
35503080064;0;0
35503080067;0;0
35503080068;0;0
35503080069;0;0
35503080070;0;0
35503080073;0;0
35503080075;0;0
35503080076;0;0
35503080080;0;0
35503080081;0;0
35503080082;0;0
35503080085;0;0
35503080086;0;0
35503080088;0;0
35503080089;0;0
35503080090;0;0
35503080095;0;0
35503080096;0;0
35503080097;0;0
35503080098;0;0
35503080099;0;0
35503080100;0;0
35503080102;0;0
35503080103;0;0
35503080105;0;0
35503080106;0;0
35503080107;0;0
35503080108;0;0
35503080110;0;0
35503080111;0;0
35503080112;0;0
35503080113;0;0
35503080116;0;0
35503080117;0;0
35503080118;0;0
35503080119;0;0
35503080120;0;0
35503080121;0;0
35503080122;0;0
35503080123;0;0
35503080125;0;0
35503080127;0;0
35503080129;0;0
35503080130;0;0
35503080134;0;0
35503080135;0;0
35503080136;0;0
35503080138;0;0
35503080143;0;0
35503080144;0;0
35503080147;0;0
35503080148;0;0
35503080150;0;0
35503080152;0;0
35503080153;0;0
35503080156;0;0
35503080158;0;0
35503080163;0;0
35503080165;0;0
35503080166;0;0
35503080169;0;0
35503080171;0;0
35503080172;0;0
35503080175;0;0
35503080176;0;0
35503080178;0;0
35503080179;0;0
35503080180;0;0
35503080182;0;0
35503080184;0;0
35503080185;0;0
35503080186;0;0
35503080188;0;0
35503080190;0;0
35503080191;0;0
35503080194;0;0
35503080197;0;0
35503080198;0;0
35503080199;0;0
35503080200;0;0
35503080203;0;0
35503080204;0;0
35503080207;0;0
35503080209;0;0
35503080210;0;0
35503080212;0;0
35503080213;0;0
35503080215;0;0
35503080218;0;0
35503080225;0;0
35503080231;0;0
35503080234;0;0
35503080235;0;0
35503080237;0;0
35503080238;0;0
35503080240;0;0
35503080241;0;0
35503080248;0;0
35503080249;0;0
35503080251;0;0
35503080253;0;0
35503080257;0;0
35503080259;0;0
35503080260;0;0
35503080263;0;0
35503080264;0;0
35503080265;0;0
35503080266;0;0
35503080267;0;0
35503080268;0;0
35503080271;0;0
35503080272;0;0
35503080273;0;0
35503080276;0;0
35503080277;0;0
35503080278;0;0
35503080280;0;0
35503080281;0;0
35503080284;0;0
35503080288;0;0
35503080296;0;0
35503080298;0;0
35503080300;0;0
35503080301;0;0
35503080302;0;0
35503080303;0;0
35503080307;0;0
35503080309;1;1
35503080311;0;0
35503080312;0;0
35503080313;0;0
35503080314;0;0
35503080316;0;0
35503080317;0;0
35503080318;0;0
35503080321;0;0
35503080322;0;0
35503080324;0;0
35503080325;0;0
35503080326;0;0
35503080328;0;0
35503080334;0;0
35503080336;0;0
35503080338;0;0
35503080339;0;0
35503080341;0;0
35503080344;0;0
35503080345;0;0
35503080347;0;0
35503080349;0;0
35503080350;0;0
35503080352;0;0
35503080355;0;0
35503080356;0;0
35503080357;0;0
35503080362;0;0
35503080363;0;0
35503080365;0;0
35503080366;0;0
35503080367;0;0
35503080370;0;0
35503080371;0;0
35503080372;0;0
35503080375;0;0
35503080376;0;0
35503080377;0;0
35503080381;0;0
35503080382;0;0
35503080383;0;0
35503080384;0;0
35503080386;0;0
35503080387;0;0
35503080388;0;0
35503080390;0;0
35503080392;0;0
35503080395;0;0
35503080396;0;0
35503080397;0;0
35503080398;0;0
35503080399;0;0
35503080404;0;0
35503080405;0;0
35503080406;0;0
35503080408;0;0
35503080410;0;0
35503080412;0;0
35503080413;0;0
35503080416;0;0
35503080417;0;0
35503080418;0;0
35503080422;0;0
35503080424;0;0
35503080425;0;0
35503080426;0;0
35503080428;0;0
35503080429;0;0
35503080430;0;0
35503080432;0;0
35503080434;0;0
35503080435;0;0
35503080436;0;0
35503080438;0;0
35503080439;0;0
35503080440;0;0
35503080441;0;0
35503080442;0;0
35503080443;0;0
35503080445;0;0
35503080446;0;0
35503080447;0;0
35503080448;0;0
35503080451;0;0
35503080452;0;0
35503080454;0;0
35503080455;0;0
35503080456;0;0
35503080457;0;0
35503080458;0;0
35503080460;0;0
35503080463;0;0
35503080465;0;0
35503080467;0;0
35503080468;0;0
35503080470;0;0
35503080472;0;0
35503080473;0;0
35503080474;0;0
35503080476;0;0
35503080477;0;0
35503080479;0;0
35503080480;0;0
35503080482;0;0
35503080485;0;0
35503080486;0;0
35503080488;0;0
35503080490;0;0
35503080491;0;0
35503080492;0;0
35503080495;0;0
35503080498;0;0
35503080500;0;0
35503080502;0;0
35503080503;0;0
35503080504;0;0
35503080505;0;0
35503080506;0;0
35503080507;0;0
35503080509;0;0
35503080512;0;0
35503080515;0;0
35503080517;0;0
35503080518;0;0
35503080519;0;0
35503080520;0;0
35503080523;0;0
35503080524;0;0
35503080525;0;0
35503080527;0;0
35503080528;0;0
35503080531;0;0
35503080533;0;0
35503080534;0;0
35503080538;0;0
35503080539;0;0
35503080540;0;0
35503080543;0;0
35503080545;0;0
35503080546;0;0
35503080550;0;0
35503080552;0;0
35503080560;0;0
35503080561;0;0
35503080563;0;0
35503080567;0;0
35503080568;0;0
35503080569;0;0
35503080571;0;0
35503080577;0;0
35503080578;0;0
35503080580;0;0
35503080581;0;0
35503080582;0;0
35503080583;0;0
35503080584;0;0
35503080585;0;0
35503080586;0;0
35503080587;0;0
35503080589;0;0
35503080590;0;0
35503080591;0;0
35503080594;0;0
35503080595;0;0
35503080596;0;0
35503080597;0;0
35503080598;0;0
35503080599;0;0
35503080600;0;0
35503080601;0;0
35503080602;0;0
35503080603;0;0
35503080604;0;0
35503080605;0;0
35503080606;0;0
35503080607;0;0
35503080612;0;0
35503080613;0;0
35503080616;0;0
35503080618;0;0
35503080621;0;0
35503080622;0;0
35503080625;0;0
35503080627;0;0
35503080631;0;0
35503080634;0;0
35503080635;0;0
35503080638;0;0
35503080639;0;0
35503080644;0;0
35503080646;0;0
35503080647;0;0
35503080648;0;0
35503080649;0;0
35503080650;0;0
35503080651;0;0
35503080653;0;0
35503080654;0;0
35503080656;0;0
35503080657;0;0
35503080658;0;0
35503080659;0;0
35503080661;0;0
35503080662;0;0
35503080664;0;0
35503080672;0;0
35503080673;0;0
35503080674;0;0
35503080675;0;0
35503080676;0;0
35503080677;0;0
35503080679;0;0
35503080681;0;0
35503080682;0;0
35503080685;0;0
35503080687;0;0
35503080688;0;0
35503080689;0;0
35503080690;0;0
35503080691;0;0
35503080692;0;0
35503080693;0;0
35503080694;0;0
35503080695;0;0
35503080696;0;0
35503080697;0;0
35503080699;0;0
35503080700;0;0
35503080701;0;0
35503080702;0;0
35503080703;0;0
35503080705;0;0
35503080706;0;0
35503080707;0;0
35503080710;0;0
35503080715;0;0
35503080717;0;0
35503080718;0;0
35503080721;0;0
35503080722;0;0
35503080723;0;0
35503080724;0;0
35503080726;0;0
35503080727;0;0
35503080731;0;0
35503080732;0;0
35503080733;0;0
35503080735;0;0
35503080736;0;0
35503080737;0;0
35503080738;0;0
35503080739;0;0
35503080741;0;0
35503080742;0;0
35503080743;0;0
35503080744;0;0
35503080746;0;0
35503080747;0;0
35503080748;0;0
35503080749;0;0
35503080751;0;0
35503080752;0;0
35503080754;0;0
35503080756;0;0
35503080758;0;0
35503080759;0;0
35503080760;0;0
35503080762;0;0
35503080763;0;0
35503080764;0;0
35503080766;0;0
35503080770;0;0
35503080772;0;0
35503080773;0;0
35503080774;0;0
35503080777;0;0
35503080779;0;0
35503080780;0;0
35503080781;0;0
35503080782;0;0
35503080783;0;0
35503080786;0;0
35503080790;0;0
35503080791;0;0
35503080792;0;0
35503080794;0;0
35503080795;0;0
35503080796;0;0
35503080797;0;0
35503080798;0;0
35503080799;0;0
35503080800;0;0
35503080801;0;0
35503080802;0;0
35503080803;0;0
35503080804;0;0
35503080805;0;0
35503080806;0;0
35503080807;0;0
35503080808;0;0
35503080809;0;0
35503080810;0;0
35503080811;0;0
35503080812;0;0
35503080815;0;0
35503080816;0;0
35503080817;0;0
35503080819;0;0
35503080820;0;0
35503080821;0;0
35503080825;0;0
35503080828;0;0
35503080830;0;0
35503080832;0;0
35503080833;0;0
35503080841;0;0
35503080842;0;0
35503080843;0;0
35503080844;0;0
35503080845;0;0
35503080848;0;0
35503080849;0;0
35503080850;0;0
35503080851;0;0
35503080852;0;0
35503080854;0;0
35503080855;0;0
35503080857;0;0
35503080858;0;0
35503080860;0;0
35503080861;0;0
35503080862;0;0
35503080867;0;0
35503080869;0;0
35503080870;0;0
35503080871;0;0
35503080875;0;0
35503080876;0;0
35503080878;0;0
35503080879;0;0
35503080880;0;0
35503080885;0;0
35503080887;0;0
35503080888;0;0
35503080889;0;0
35503080891;1;1
35503080892;0;0
35503080894;0;0
35503080895;0;0
35503080896;0;0
35503080897;0;0
35503080898;0;0
35503080899;0;0
35503080902;0;0
35503080905;0;0
35503080907;0;0
35503080921;0;0
35503080922;0;0
35503080925;0;0
35503080926;0;0
35503080927;0;0
35503080928;0;0
35503080930;0;0
35503080931;0;0
35503080936;0;0
35503080937;0;0
35503080939;0;0
35503080940;0;0
35503080941;0;0
35503080944;0;0
35503080949;0;0
35503080950;0;0
35503080951;0;0
35503080955;0;0
35503080956;0;0
35503080959;0;0
35503080961;0;0
35503080964;0;0
35503080965;0;0
35503080966;0;0
35503080968;0;0
35503080969;0;0
35503080971;0;0
35503080972;0;0
35503080973;0;0
35503080974;0;0
35503080976;0;0
35503080977;0;0
35503080979;0;0
35503080980;0;0
35503080981;0;0
35503080982;0;0
35503080983;0;0
35503080985;0;0
35503080986;0;0
35503080987;0;0
35503080988;0;0
35503080989;0;0
35503080990;0;0
35503080991;0;0
35503080992;0;0
35503080993;0;0
35503080994;0;0
35503080995;0;0
35503080996;0;0
35503080997;0;0
35503080998;0;0
35503080999;0;0
35503081000;0;0
35503081002;0;0
35503081003;0;0
35503081004;0;0
35503081005;0;0
35503081006;0;0
35503081007;0;0
35503081008;0;0
35503081009;0;0
35503081011;0;0
35503081014;0;0
35503081016;0;0
35503081017;0;0
35503081018;0;0
35503081019;0;0
35503081020;0;0
35503081022;0;0
35503081023;0;0
35503081024;0;0
35503081025;0;0
35503081027;0;0
35503081028;0;0
35503081029;0;0
35503081031;0;0
35503081032;0;0
35503081035;0;0
35503081036;0;0
35503081038;0;0
35503081039;0;0
35503081041;0;0
35503081042;0;0
35503081045;0;0
35503081046;0;0
35503081048;0;0
35503081051;0;0
35503081052;0;0
35503081053;0;0
35503081054;0;0
35503081056;0;0
35503081057;0;0
35503081058;0;0
35503081059;0;0
35503081060;0;0
35503081062;0;0
35503081063;0;0
35503081064;0;0
35503081065;0;0
35503081066;0;0
35503081067;0;0
35503081068;0;0
35503081070;0;0
35503081071;0;0
35503081072;0;0
35503081073;0;0
35503081074;0;0
35503081075;0;0
35503081076;0;0
35503081077;0;0
35503081078;0;0
35503081079;0;0
35503081080;0;0
35503081081;0;0
35503081083;0;0
35503081084;0;0
35503081085;0;0
35503081086;0;0
35503081087;0;0
35503081088;0;0
35503081089;0;0
35503081090;0;0
35503081092;0;0
35503081093;0;0
35503081094;0;0
35503081095;0;0
35503081097;0;0
35503081100;0;0
35503081101;0;0
35503081102;0;0
35503081103;0;0
35503081104;0;0
35503081105;0;0
35503081106;0;0
35503081107;0;0
35503081108;0;0
35503081110;0;0
35503081111;0;0
35503081112;0;0
35503081113;0;0
35503081115;0;0
35503081116;0;0
35503081117;0;0
35503081118;0;0
35503081119;0;0
35503081120;0;0
35503081121;0;0
35503081122;0;0
35503081123;0;0
35503081127;0;0
35503081128;0;0
35503081129;0;0
35503081131;0;0
35503081132;0;0
35503081133;0;0
35503081136;0;0
35503081137;0;0
35503081139;0;0
35503081140;0;0
35503081142;0;0
35503081143;0;0
35503081144;0;0
35503081145;0;0
35503081146;0;0
35503081147;0;0
35503081148;0;0
35503081149;0;0
35503081150;0;0
35503081152;0;0
35503081153;0;0
35503081154;0;0
35503081155;0;0
35503081156;0;0
35503081157;0;0
35503081158;0;0
35503081159;0;0
35503081164;0;0
35503081165;0;0
35503081167;0;0
35503081168;0;0
35503081169;0;0
35503081170;0;0
35503081171;0;0
35503081172;0;0
35503081173;0;0
35503081174;0;0
35503081176;0;0
35503081177;0;0
35503081178;0;0
35503081180;0;0
35503081181;0;0
35503081182;0;0
35503081183;0;0
35503081184;0;0
35503081185;0;0
35503081187;0;0
35503081189;0;0
35503081190;0;0
35503081191;0;0
35503081192;0;0
35503081193;0;0
35503081194;0;0
35503081195;0;0
35503081196;0;0
35503081197;0;0
35503081198;0;0
35503081199;0;0
35503081200;0;0
35503081201;0;0
35503081202;0;0
35503081203;0;0
35503081204;0;0
35503081205;0;0
35503081206;0;0
35503081207;0;0
35503081208;0;0
35503081209;0;0
35503081210;0;0
35503081211;0;0
35503081212;0;0
35503081213;0;0
35503081214;0;0
35503081215;0;0
35503081216;0;0
35503081218;0;0
35503081219;0;0
35503081220;0;0
35503081221;0;0
35503081223;0;0
35503081224;0;0
35503081225;0;0
35503081226;0;0
35503081228;0;0
35503081229;0;0
35503081230;0;0
35503081231;0;0
35503081232;0;0
35503081233;0;0
35503081235;0;0
35503081236;0;0
35503081237;0;0
35503081238;0;0
35503081240;0;0
35503081241;0;0
35503081242;0;0
35503081243;0;0
35503081244;0;0
35503081245;0;0
35503081247;0;0
35503081248;0;0
35503081249;0;0
35503081250;0;0
35503081251;0;0
35503081253;0;0
35503081254;0;0
35503081255;0;0
35503081256;0;0
35503081257;0;0
35503081258;0;0
35503081259;0;0
35503081260;0;0
35503081262;0;0
35503081263;0;0
35503081264;0;0
35503081266;0;0
35503081267;0;0
35503081268;0;0
35503081269;0;0
35503081270;0;0
35503081271;0;0
35503081274;0;0
35503081275;0;0
35503081276;0;0
35503081278;0;0
35503081280;0;0
35503081282;0;0
35503081283;0;0
35503081284;0;0
35503081285;0;0
35503081286;0;0
35503081287;0;0
35503081288;0;0
35503081291;0;0
35503081292;0;0
35503081293;0;0
35503081294;0;0
35503081296;0;0
35503081297;0;0
35503081298;0;0
35503081300;0;0
35503081301;0;0
35503081302;0;0
35503081303;0;0
35503081305;0;0
35503081306;0;0
35503081307;0;0
35503081308;0;0
35503081310;0;0
35503081312;0;0
35503081315;0;0
35503081316;0;0
35503081317;0;0
35503081319;0;0
35503081322;0;0
35503081324;0;0
35503081325;0;0
35503081326;0;0
35503081327;0;0
35503081328;0;0
35503081329;0;0
35503081330;0;0
35503081331;0;0
35503081332;0;0
35503081336;0;0
35503081337;0;0
35503081339;0;0
35503081340;0;0
35503081341;0;0
35503081342;0;0
35503081343;0;0
35503081345;0;0
35503081346;0;0
35503081348;0;0
35503081349;0;0
35503081352;0;0
35503081353;0;0
35503081356;0;0
35503081357;0;0
35503081358;0;0
35503081361;0;0
35503081368;0;0
35503081371;0;0
35503081372;0;0
35503081373;0;0
35503081375;0;0
35503081379;0;0
35503081383;0;0
35503081384;0;0
35503081386;0;0
35503081388;0;0
35503081389;0;0
35503081390;0;0
35503081395;0;0
35503081397;0;0
35503081398;0;0
35503081399;0;0
35503081400;0;0
35503081401;0;0
35503081402;0;0
35503081403;0;0
35503081404;0;0
35503081407;0;0
35503081408;0;0
35503081409;0;0
35503081412;0;0
35503081414;0;0
35503081416;0;0
35503081417;0;0
35503081419;0;0
35503081425;0;0
35503081426;0;0
35503081427;0;0
35503081430;0;0
35503081433;0;0
35503081434;0;0
35503081443;0;0
35503081454;0;0
35503081458;0;0
35503081482;0;0
35503081483;0;0
35503081484;0;0
35503081492;0;0
35503081493;0;0
35503081495;0;0
35503081499;0;0
35503081500;0;0
35503081506;0;0
35503081507;0;0
35503081509;0;0
35503081511;0;0
35503081512;0;0
35503081513;0;0
35503081516;0;0
35503081517;0;0
35503081519;0;0
35503081520;0;0
35503081521;0;0
35503081522;0;0
35503081524;0;0
35503081526;0;0
35503081527;0;0
35503081528;0;0
35503081529;0;0
35503081531;0;0
35503081532;0;0
35503081534;0;0
35503081536;0;0
35503081537;0;0
35503081538;0;0
35503081539;0;0
35503081540;0;0
35503081542;0;0
35503081544;0;0
35503081546;0;0
35503081547;0;0
35503081548;0;0
35503081550;0;0
35503081551;0;0
35503081552;0;0
35503081554;0;0
35503081555;0;0
35503081556;0;0
35503081558;0;0
35503081561;0;0
35503081562;0;0
35503081564;0;0
35503081565;0;0
35503081566;0;0
35503081567;0;0
35503081568;0;0
35503081569;0;0
35503081570;0;0
35503081572;0;0
35503081573;0;0
35503081574;0;0
35503081575;0;0
35503081576;0;0
35503081577;0;0
35503081578;0;0
35503081579;0;0
35503081580;0;0
35503081582;0;0
35503081585;0;0
35503081586;0;0
35503081587;0;0
35503081593;0;0
35503081595;0;0
35503081596;0;0
35503081598;0;0
35503081601;0;0
35503081603;0;0
35503081608;0;0
35503081609;0;0
35503081613;0;0
35503081615;0;0
35503081616;0;0
35503081618;0;0
35503081619;0;0
35503081620;0;0
35503081626;0;0
35503081627;0;0
35503081628;0;0
35503081629;0;0
35503081630;0;0
35503081632;0;0
35503081634;0;0
35503081637;0;0
35503081638;0;0
35503081639;0;0
35503081641;0;0
35503081644;0;0
35503081646;0;0
35503081649;0;0
35503081650;0;0
35503081651;0;0
35503081652;0;0
35503081653;0;0
35503081654;0;0
35503081659;0;0
35503081660;0;0
35503081661;0;0
35503081666;0;0
35503081668;0;0
35503081669;0;0
35503081670;0;0
35503081671;0;0
35503081672;0;0
35503081676;0;0
35503081678;0;0
35503081680;0;0
35503081681;0;0
35503081682;0;0
35503081683;0;0
35503081684;0;0
35503081685;0;0
35503081686;0;0
35503081687;0;0
35503081688;0;0
35503081689;0;0
35503081691;0;0
35503081693;0;0
35503081694;0;0
35503081695;0;0
35503081696;0;0
35503081698;0;0
35503081701;0;0
35503081702;0;0
35503081703;0;0
35503081704;0;0
35503081705;0;0
35503081706;0;0
35503081707;0;0
35503081709;0;0
35503081717;0;0
35503081720;0;0
35503081721;0;0
35503081722;0;0
35503081723;0;0
35503081724;0;0
35503081726;0;0
35503081727;0;0
35503081728;0;0
35503081729;0;0
35503081730;0;0
35503081731;0;0
35503081733;0;0
35503081735;0;0
35503081738;0;0
35503081739;0;0
35503081741;0;0
35503081743;0;0
35503081744;0;0
35503081745;0;0
35503081746;0;0
35503081747;0;0
35503081748;0;0
35503081749;0;0
35503081750;0;0
35503081752;0;0
35503081753;0;0
35503081755;0;0
35503081756;0;0
35503081758;0;0
35503081759;0;0
35503081760;0;0
35503081761;0;0
35503081762;0;0
35503081763;0;0
35503081765;0;0
35503081766;0;0
35503081767;0;0
35503081768;0;0
35503081769;0;0
35503081771;0;0
35503081772;0;0
35503081773;0;0
35503081775;0;0
35503081776;0;0
35503081777;0;0
35503081785;0;0
35503081789;0;0
35503081790;0;0
35503081793;0;0
35503081795;0;0
35503081796;0;0
35503081797;0;0
35503081799;0;0
35503081802;0;0
35503081803;0;0
35503081809;0;0
35503081810;0;0
35503081811;0;0
35503081812;0;0
35503081813;0;0
35503081817;0;0
35503081819;0;0
35503081822;0;0
35503081826;0;0
35503081827;0;0
35503081828;0;0
35503081830;0;0
35503081831;0;0
35503081832;0;0
35503081833;0;0
35503081834;0;0
35503081836;0;0
35503081837;0;0
35503081838;0;0
35503081839;0;0
35503081840;0;0
35503081841;0;0
35503081845;0;0
35503081853;0;0
35503081856;0;0
35503081857;0;0
35503081858;0;0
35503081859;0;0
35503081860;0;0
35503081867;0;0
35503081869;0;0
35503081872;0;0
35503081875;0;0
35503081876;0;0
35503081878;0;0
35503081879;0;0
35503081881;0;0
35503081885;0;0
35503081886;0;0
35503081887;0;0
35503081890;0;0
35503081893;0;0
35503081894;0;0
35503081895;0;0
35503081897;0;0
35503081898;0;0
35503081899;0;0
35503081900;0;0
35503081902;0;0
35503081903;0;0
35503081907;0;0
35503081908;0;0
35503081910;0;0
35503081911;0;0
35503081914;0;0
35503081916;0;0
35503081922;0;0
35503081925;0;0
35503081928;0;0
35503081933;0;0
35503081934;0;0
35503081935;0;0
35503081936;0;0
35503081937;0;0
35503081940;0;0
35503081942;0;0
35503081944;0;0
35503081945;0;0
35503081949;0;0
35503081950;0;0
35503081951;0;0
35503081952;0;0
35503081959;0;0
35503081963;0;0
35503081964;0;0
35503081967;0;0
35503081968;0;0
35503081973;0;0
35503081974;0;0
35503081975;0;0
35503081976;0;0
35503081977;0;0
35503081981;0;0
35503081983;0;0
35503081984;0;0
35503081987;0;0
35503081988;0;0
35503081990;0;0
35503081992;0;0
35503081995;0;0
35503082000;0;0
35503082001;0;0
35503082002;0;0
35503082003;0;0
35503082006;0;0
35503082010;0;0
35503082012;0;0
35503082013;0;0
35503082015;0;0
35503082016;0;0
35503082025;0;0
35503082026;0;0
35503082029;0;0
35503082031;0;0
35503082035;0;0
35503082036;0;0
35503082037;0;0
35503082039;0;0
35503082040;0;0
35503082041;0;0
35503082042;0;0
35503082043;0;0
35503082044;0;0
35503082045;0;0
35503082046;0;0
35503082047;0;0
35503082048;0;0
35503082049;0;0
35503082050;0;0
35503082052;0;0
35503082053;0;0
35503082054;0;0
35503082055;0;0
35503082056;0;0
35503082057;0;0
35503082058;0;0
35503082059;0;0
35503082060;0;0
35503082061;0;0
35503082062;0;0
35503082063;0;0
35503082066;0;0
35503082067;0;0
35503082068;0;0
35503082069;0;0
35503082070;0;0
35503082071;0;0
35503082073;0;0
35503082074;0;0
35503082075;0;0
35503082076;0;0
35503082078;0;0
35503082079;0;0
35503082080;0;0
35503082081;0;0
35503082082;0;0
35503082084;0;0
35503082088;0;0
35503082090;0;0
35503082091;0;0
35503082092;0;0
35503082093;0;0
35503082094;0;0
35503082097;0;0
35503082098;0;0
35503082101;0;0
35503082102;0;0
35503082103;0;0
35503082104;0;0
35503082105;0;0
35503082106;0;0
35503082107;0;0
35503082108;0;0
35503082109;0;0
35503082110;0;0
35503082111;0;0
35503082112;0;0
35503082113;0;0
35503082114;0;0
35503082115;0;0
35503082116;0;0
35503082117;0;0
35503082119;0;0
35503082120;0;0
35503082121;0;0
35503082122;0;0
35503082123;0;0
35503082124;0;0
35503082125;0;0
35503082126;0;0
35503082127;0;0
35503082128;0;0
35503082129;0;0
35503082130;0;0
35503082131;0;0
35503082132;0;0
35503082133;0;0
35503082134;0;0
35503082135;0;0
35503082136;0;0
35503082137;0;0
35503082138;0;0
35503082139;0;0
35503082140;0;0
35503082141;0;0
35503082142;0;0
35503082143;0;0
35503082145;0;0
35503082146;0;0
35503082147;0;0
35503082148;0;0
35503082149;0;0
35503082150;0;0
35503082151;0;0
35503082152;0;0
35503082155;0;0
35503082157;0;0
35503082159;0;0
35503082160;0;0
35503082161;0;0
35503082162;0;0
35503082163;0;0
35503082165;0;0
35503082166;0;0
35503082167;0;0
35503082168;0;0
35503082169;0;0
35503082170;0;0
35503082171;0;0
35503082174;0;0
35503082175;0;0
35503082176;0;0
35503082177;0;0
35503082178;0;0
35503082179;0;0
35503082180;0;0
35503082181;0;0
35503082182;0;0
35503082183;0;0
35503082184;0;0
35503082185;0;0
35503082186;0;0
35503082187;0;0
35503082188;0;0
35503082189;0;0
35503082190;0;0
35503082191;0;0
35503082192;0;0
35503082193;0;0
35503082194;0;0
35503082195;0;0
35503082196;0;0
35503082197;0;0
35503082198;0;0
35503082201;0;0
35503082204;0;0
35503082205;0;0
35503082207;0;0
35503082208;0;0
35503082209;0;0
35503082210;0;0
35503082211;0;0
35503082212;0;0
35503082213;0;0
35503082214;0;0
35503082215;0;0
35503082216;0;0
35503082217;0;0
35503082218;0;0
35503082219;0;0
35503082220;0;0
35503082221;0;0
35503082222;0;0
35503082223;0;0
35503082224;0;0
35503082225;0;0
35503082226;0;0
35503082227;0;0
35503082228;0;0
35503082229;0;0
35503082230;0;0
35503082231;0;0
35503082232;0;0
35503082233;0;0
35503082234;0;0
35503082235;0;0
35503082236;0;0
35503082237;0;0
35503082238;0;0
35503082242;0;0
35503082243;0;0
35504070002;1;1
35506050001;0;0
35506050002;0;0
35506050004;0;0
35506050005;0;0
35506050006;0;0
35506050007;0;0
35506050008;0;0
35507040003;0;0
35507040004;0;0
35507040005;0;0
35507040006;0;0
35507040008;0;0
35507040009;0;0
35507040010;0;0
35507040011;0;0
35507040023;0;0
35507040024;0;0
35507040025;0;0
35507040037;0;0
35507040038;0;0
35507040039;0;0
35507040040;0;0
35507040041;0;0
35507040042;0;0
35507040043;0;0
35507040044;0;0
35507040046;0;0
35507040047;0;0
35507040048;0;0
35507040049;0;0
35510090001;0;0
35510090002;0;0
35510090004;0;0
35510090006;0;0
35510090007;0;0
35510090008;0;0
35510090009;0;0
35510090011;0;0
35510090012;0;0
35510090014;0;0
35510090018;0;0
35510090019;0;0
35510090020;0;0
35510090021;0;0
35510090022;0;0
35510090023;0;0
35510090024;0;0
35510090025;0;0
35510090026;0;0
35510090027;0;0
35510090028;0;0
35510090029;0;0
35510090030;0;0
35510090031;0;0
35510090033;0;0
35510090034;0;0
35510090035;0;0
35510090037;0;0
35510090038;0;0
35510090039;0;0
35510090040;0;0
35510090041;0;0
35510090042;0;0
35510090044;0;0
35510090046;0;0
35510090047;0;0
35510090048;0;0
35510090049;0;0
35522050003;0;0
35522050004;0;0
35522050006;0;0
35522050007;0;0
35522050008;1;1
35522050009;0;0
35522050011;0;0
35522050012;0;0
35522050013;0;0
35522050014;0;0
35522050015;0;0
35522050016;0;0
35522050018;0;0
35522050019;1;1
35522050024;1;1
35522050025;0;0
35522050026;0;0
35522050027;1;1
35522050028;0;0
35522050030;0;0
35522050032;0;0
35522050033;0;0
35524030004;1;1
35524030013;0;0
35524030014;0;0
35524030015;0;0
35524030016;0;0
35524030017;1;1
35524030019;1;1
35524030021;1;1
35524030022;0;0
35524030023;0;0
35524030024;1;1
35524030026;0;0
35524030032;0;0
35525020001;0;0
35525020006;0;0
35525020008;0;0
35525020010;0;0
35525020014;0;0
35525020017;0;0
35525020021;0;0
35525020022;0;0
35525020023;0;0
35525020024;0;0
35525020025;0;0
35525020026;0;0
35525020027;0;0
35525020028;0;0
35525020029;0;0
35525020030;0;0
35525020031;0;0
35525020033;0;0
35525020034;0;0
35525020035;0;0
35525020036;0;0
35527000001;0;0
35528090002;0;0
35528090003;0;0
35528090004;0;0
35528090005;0;0
35528090011;0;0
35528090013;0;0
35528090014;0;0
35528090016;0;0
35528090017;0;0
35528090019;0;0
35528090021;0;0
35528090022;0;0
35528090023;0;0
35528090024;0;0
35528090025;0;0
35528090029;0;0
35528090030;0;0
35528090031;0;0
35528090032;0;0
35528090033;0;0
35528090035;0;0
35528090036;0;0
35528090037;0;0
35528090038;0;0
35528090039;0;0
35528090040;0;0
35528090042;0;0
35528090043;0;0
35528090044;0;0
35548050001;0;0
35548050003;0;0
35548050004;0;0
35548050005;0;0
35548050008;0;0
35548050016;0;0
35554060001;0;0
35554060002;0;0
35554060003;0;0
35554060005;0;0
35554060006;0;0
35554060007;0;0
35554060008;0;0
35554060010;0;0
35554060011;0;0
35554060012;0;0
35554060013;0;0
35554060014;0;0
35554060016;0;0
35554060018;0;0
35554060019;0;0
35554060020;0;0
35554060021;0;0
35554060022;0;0
35565030002;0;0
35565030004;0;0
35565030005;0;0
35570060003;0;0
35570060005;0;0
35570060006;0;0
35570060007;0;0
35570060009;0;0
35570060010;0;0
35570060014;0;0
35570060018;0;0
35570060019;0;0
41004000005;1;1
41004000006;1;1
41004000007;1;1
41004000009;0;0
41004000010;0;0
41004000012;0;0
